movieId;title;genres;Title;Year;Rated;Released;Runtime;Genre;Director;Writer;Actors;Plot;Language;Country;Awards;Poster;Ratings;Metascore;imdbRating;imdbVotes;imdbID;Type;DVD;BoxOffice;Production;Website;Response;totalSeasons
456;Fresh;Drama;Fresh;2022;R;04 Mar 2022;114 min;Horror, Thriller;Mimi Cave;Lauryn Kahn;Daisy Edgar-Jones, Sebastian Stan, Jojo T. Gibbs;FRESH follows Noa (Daisy Edgar-Jones), who meets the alluring Steve (Sebastian Stan) at a grocery store and - given her frustration with dating apps - takes a chance and gives him her number.;English;United States;2 wins & 15 nominations;https://m.media-amazon.com/images/M/MV5BZTgxMGQ2ZDctYWY4Yy00YTI4LWIxMmYtOWViMGI5ZDIwMmFiXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '67/100'}];67.0;6.7;60,552;tt13403046;movie;04 Mar 2022;;;;True;
457;Fugitive, The;Action|Thriller;Fugitive: The Curious Case of Carlos Ghosn;2022;;26 Oct 2022;95 min;Documentary;Lucy Blakstad;Lucy Blakstad, Cameron Mitchell;Carlos Ghosn, Louis Schweitzer, Clément Lacombe;It chronicles the rise of Carlos Ghosn as well as the internal rivalries and tensions he sparked within Nissan-Renault and his dramatic arrest.;English;United States;;https://m.media-amazon.com/images/M/MV5BNDQ1ODE4ZjgtNDRjMC00ZjM3LTgwZmUtMzlhODU4NDQ0NDBlXkEyXkFqcGdeQXVyMTUzOTczNzYx._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}];;6.5;1,072;tt19113302;movie;;;;;True;
458;Geronimo: An American Legend;Drama|Western;Geronimo: An American Legend;1993;PG-13;10 Dec 1993;115 min;Drama, History, Western;Walter Hill;John Milius, Larry Gross;Jason Patric, Gene Hackman, Robert Duvall;The story of the Apache chief and his armed resistance to the U.S. Government's subjugation of his people.;English, Apache languages;United States;Nominated for 1 Oscar. 1 win & 2 nominations total;https://m.media-amazon.com/images/M/MV5BNDRhZTYyYTEtMjA4My00MmI1LThkNTMtMjBkYmQ3ZDgwM2I1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '58/100'}];58.0;6.5;12,396;tt0107004;movie;01 Jun 2004;$18,635,620;Columbia Pictures;;True;
459;Getaway, The;Action;Getaway: The Appalachian Trail Documentary;2017;;03 Jul 2017;75 min;Documentary;Robert Christley, Randall Haltom;;Ron Brown, Robert Christley, Eric;Two men Robert and Randall set out to section hike The Appalachian Trail. With three months preparation will they be successful?;English;United States;;https://m.media-amazon.com/images/M/MV5BOTYwZGJjYjQtNWVhMi00NmIzLWFmZjUtMzA5NGZiYmJmNDljXkEyXkFqcGdeQXVyODg4ODI5NzI@._V1_SX300.jpg;[];;;;tt8514816;movie;;;;;True;
460;Getting Even with Dad;Comedy;Getting Even with Dad;1994;PG;17 Jun 1994;109 min;Comedy, Crime, Family;Howard Deutch;Tom S. Parker, Jim Jennewein;Macaulay Culkin, Ted Danson, Glenne Headly;A thief's son cons his father into spending more time with him.;English;United States;2 nominations;https://m.media-amazon.com/images/M/MV5BM2QzZjAxNjUtYTRlNC00ZWZjLTg4NTctMzM0MmI4YmIyOWExXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}, {'Source': 'Metacritic', 'Value': '31/100'}];31.0;4.8;8,292;tt0109891;movie;06 Mar 2001;$18,869,594;;;True;
461;Go Fish;Drama|Romance;Go Fish;1994;R;08 Jul 1994;83 min;Comedy, Drama, Romance;Rose Troche;Guinevere Turner, Rose Troche;V.S. Brodie, Guinevere Turner, T. Wendy McMillan;A romantic tale about finding a soulmate. The only difference here is that both partners are women...in Chicago's lesbian community.;English;United States;4 wins & 4 nominations;https://m.media-amazon.com/images/M/MV5BZjYyZTAyMjctOWNjMy00OGYyLWIwNTEtOTYwYzQ1N2Q0OGZmXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}];;5.7;2,253;tt0109913;movie;24 Jul 2001;$2,405,285;;;True;
463;Guilty as Sin;Crime|Drama|Thriller;Guilty as Sin;1993;R;04 Jun 1993;107 min;Crime, Drama, Thriller;Sidney Lumet;Larry Cohen;Rebecca De Mornay, Don Johnson, Stephen Lang;A female lawyer takes an accused wife-murderer as a client, but finds herself morally compelled to betray him one way or another.;English;United States;1 win;https://m.media-amazon.com/images/M/MV5BM2EwMWVmODYtYjJmOC00ZDdiLWJmYzgtOGVhMzA2Mjc4ZjAwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}];;5.6;5,606;tt0107057;movie;01 Jul 2003;$22,866,222;;;True;
464;Hard Target;Action|Adventure|Crime|Thriller;Hard Target;1993;R;20 Aug 1993;97 min;Action, Crime, Thriller;John Woo;Chuck Pfarrer;Jean-Claude Van Damme, Lance Henriksen, Yancy Butler;A woman hires a drifter as her guide through New Orleans in search of her missing father. In the process, they discover a deadly game of cat and mouse behind his disappearance.;English, French;United States;1 win & 5 nominations;https://m.media-amazon.com/images/M/MV5BMjc5YmU3MjUtNmRhYy00MjQ5LWI1ZTMtOGQzYTE1N2I4ZTEzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '63/100'}];63.0;6.2;53,036;tt0107076;movie;01 Jun 2004;$32,589,677;;;True;
465;Heaven & Earth;Action|Drama|War;Heaven;2002;R;21 Feb 2002;97 min;Crime, Drama, Romance;Tom Tykwer;Krzysztof Kieslowski, Krzysztof Piesiewicz;Cate Blanchett, Giovanni Ribisi, Remo Girone;A woman takes the law into her own hands after police ignore her pleas to arrest the man responsible for her husband's death, and finds herself not only under arrest for murder but falling in love with an officer.;Italian, English;United Kingdom, France, Italy, Germany, United States;6 wins & 7 nominations;https://m.media-amazon.com/images/M/MV5BMjdjOTMyZGEtYjZhNi00ZTE1LWExYTUtNzI1NzZlY2ExMzVkXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '68/100'}];68.0;7.0;25,999;tt0246677;movie;17 Jun 2003;$784,399;Miramax Films;;True;
466;Hot Shots! Part Deux;Action|Comedy|War;Hot Shots! Part Deux;1993;PG-13;21 May 1993;86 min;Action, Comedy;Jim Abrahams;Jim Abrahams, Pat Proft;Charlie Sheen, Lloyd Bridges, Valeria Golino;"""Rambo"" parody in which Topper Harley leads a rescue team into Iraq to save Iraqi war prisoners and all of their previous rescue teams.";English;United States;1 win;https://m.media-amazon.com/images/M/MV5BZjU2ODlmZWMtODEwZS00NTQ0LTk1ZDYtYzk0ZjE3ZGZhMGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '64/100'}];64.0;6.6;93,108;tt0107144;movie;06 Aug 2002;$38,922,972;;;True;
467;Live Nude Girls;Comedy;Live Nude Girls;1995;R;08 Dec 1995;95 min;Comedy;Julianna Lavin;Julianna Lavin;Dana Delany, Kim Cattrall, Cynthia Stevenson;Four women get together for a bachelorette party.;English;United States;;https://m.media-amazon.com/images/M/MV5BYzM3MWJmMDktNjlhNy00NjBmLWFlNDctZGJlYThmYmRjOTk3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}];;5.2;1,937;tt0113674;movie;09 Jan 2007;$23,808;;;True;
470;House Party 3;Comedy;House Party 3;1994;R;12 Jan 1994;100 min;Comedy, Music, Romance;Eric Meza;Reginald Hudlin, David Toney, Takashi Bufford;Christopher Reid, Christopher Martin, David Edwards;Kid, after a lifetime 'playing the field', is about to get married. 'Play' plans to throw the best bachelor party ever - until 'Kid's' three wise-crackin' nephews come to town, intent on showing them what parties are all about.;English;United States;;https://m.media-amazon.com/images/M/MV5BNjIwMTNlZTEtMDk3Yy00NmE2LThjYjYtMmQ3OGI3YTBkOWIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}];;4.6;5,432;tt0110064;movie;06 Jun 2000;$19,281,235;New Line Cinema;;True;
472;I'll Do Anything;Comedy|Drama;I'll Do Anything;1994;PG-13;04 Feb 1994;115 min;Comedy, Drama;James L. Brooks;James L. Brooks;Nick Nolte, Albert Brooks, Whittni Wright;An aspiring actor's life gets upended when his ex-wife dumps their bossy, wild little daughter into his custody.;English;United States;1 win & 2 nominations;https://m.media-amazon.com/images/M/MV5BYmZlM2ZlNGQtYmNmYS00ZDkxLWJiMWEtMmViZmI2MGNkNDE1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}];;5.5;2,762;tt0110097;movie;18 Feb 2003;$10,424,645;;;True;
473;In the Army Now;Comedy|War;In the Army Now;1994;PG;12 Aug 1994;91 min;Comedy, War;Daniel Petrie Jr.;Steve Zacharias, Jeff Buhai, Robbie Fox;Pauly Shore, Lori Petty, Andy Dick;Two misguided youths join the reserves to make some money for their entrepreneurial dreams. No sooner than they finish basic training are they called up to do their part to save the free world.;English;United States;;https://m.media-amazon.com/images/M/MV5BOWU5MDMzODQtMmM0ZS00MjU5LWExMzMtZjBlOTczY2NjNTMzXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}];;4.9;14,119;tt0110123;movie;05 Jun 2005;$28,881,266;;;True;
474;In the Line of Fire;Action|Thriller;In the Line of Fire;1993;R;09 Jul 1993;128 min;Action, Crime, Drama;Wolfgang Petersen;Jeff Maguire;Clint Eastwood, John Malkovich, Rene Russo;Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.;English;United States;Nominated for 3 Oscars. 2 wins & 17 nominations total;https://m.media-amazon.com/images/M/MV5BMjdhYjRlMTgtNTMzOS00OTZlLWIxMjAtNjM4NGY0NGQxODM3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '74/100'}];74.0;7.2;106,998;tt0107206;movie;04 Jun 2002;$102,314,823;Columbia Pictures;;True;
475;In the Name of the Father;Drama;In the Name of the Father;1993;R;25 Feb 1994;133 min;Biography, Crime, Drama;Jim Sheridan;Gerry Conlon, Terry George, Jim Sheridan;Daniel Day-Lewis, Pete Postlethwaite, Alison Crosbie;A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.;English;Ireland, United Kingdom;Nominated for 7 Oscars. 7 wins & 41 nominations total;https://m.media-amazon.com/images/M/MV5BMmYyOTgwYWItYmU3Ny00M2E2LTk0NWMtMDVlNmQ0MWZiMTMxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '84/100'}];84.0;8.1;177,765;tt0107207;movie;02 Sep 2003;$25,096,862;;;True;
476;Inkwell, The;Comedy|Drama;Out of the Inkwell: The Fleischer Story;2008;;17 Jun 2008;;Documentary;;;Jerry Beck, Leslie Cabarga, Harvey Deneroff, Paul Dini;;English;USA;;https://m.media-amazon.com/images/M/MV5BMmY3NGJlYzctODJjMS00YzdlLTgzNGYtOGIzYWMwY2FjNmE3XkEyXkFqcGdeQXVyNzQ1NjM2MDg@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}];;7.3;22;tt1324024;movie;;;;;True;
477;What's Love Got to Do with It?;Drama;What's Love Got to Do with It;1993;R;25 Jun 1993;118 min;Biography, Drama, Music;Brian Gibson;Tina Turner, Kurt Loder, Kate Lanier;Angela Bassett, Laurence Fishburne, RaéVen Kelly;The story of singer Tina Turner's rise to stardom and how she gained the courage to break free from her abusive husband, Ike Turner.;English;United States;Nominated for 2 Oscars. 3 wins & 15 nominations total;https://m.media-amazon.com/images/M/MV5BYmQ1Yjk3N2UtODMwMy00MDVhLTkzNDctM2ZkODZmYzdhNjk3XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '76/100'}];76.0;7.3;22,141;tt0108551;movie;14 Jan 2003;$39,100,956;;;True;
478;Jimmy Hollywood;Comedy;Jimmy Hollywood;1994;R;30 Mar 1994;112 min;Comedy, Crime, Drama;Barry Levinson;Barry Levinson;Joe Pesci, Christian Slater, Victoria Abril;A failing actor living in crime infested Los Angeles, frustrated with his career, decides to take the law into his own hands, and becomes the leader of a mock-vigilante group that videotapes criminals and turns them over to the po...;English;United States;;https://m.media-amazon.com/images/M/MV5BMzMwNzNjZjctNWQwZS00YmM1LTgyMmMtZjI1YzFhNzBhMzY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}];;5.3;3,438;tt0110197;movie;06 Jul 2010;$3,783,003;Paramount Pictures;;True;
479;Judgment Night;Action;Judgment Night;1993;R;15 Oct 1993;110 min;Action, Crime, Drama;Stephen Hopkins;Lewis Colick, Jere Cunningham;Emilio Estevez, Cuba Gooding Jr., Denis Leary;Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives.;English;Japan, United States;;https://m.media-amazon.com/images/M/MV5BMmYzNDBhMTItZGJjMy00MjE1LTk2YmQtZGY2ZmQ0NDYzOTM1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '46/100'}];46.0;6.6;17,567;tt0107286;movie;26 Dec 2006;$12,526,677;;;True;
480;Jurassic Park;Action|Adventure|Sci-Fi;Jurassic Park;1993;PG-13;11 Jun 1993;127 min;Action, Adventure, Sci-Fi;Steven Spielberg;Michael Crichton, David Koepp;Sam Neill, Laura Dern, Jeff Goldblum;A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.;English, Spanish;United States;Won 3 Oscars. 44 wins & 27 nominations total;https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '68/100'}];68.0;8.2;1,001,018;tt0107290;movie;28 Oct 2003;$404,214,720;;;True;
481;Kalifornia;Drama|Thriller;Kalifornia;1993;R;03 Sep 1993;117 min;Crime, Drama, Thriller;Dominic Sena;Stephen Levy, Tim Metcalfe;Brad Pitt, Juliette Lewis, Kathy Larson;A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.;English;United States;4 wins & 4 nominations;https://m.media-amazon.com/images/M/MV5BNDE2ODZhYzUtMTBhYi00ODgxLWJlNTAtODljN2Q2NDhjZmVhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '49/100'}];49.0;6.7;55,320;tt0107302;movie;15 Aug 2000;$2,395,231;;;True;
482;Killing Zoe;Thriller;Killing Zoe;1993;R;01 Sep 1994;96 min;Crime, Thriller;Roger Avary;Roger Avary;Eric Stoltz, Julie Delpy, Martin Raymond;The cab driver sets American Zed up with Zoe in his Paris hotel. Despite FFR1000 charged, she's an art student with day jobs e.g. bank. Safecracker Zed meets his junkie friend after 11 years to rob a bank.;English, French;France, United States;2 wins & 1 nomination;https://m.media-amazon.com/images/M/MV5BNmM1NzIzMjYtYjEzMi00NTI0LWFiNGMtMjAxY2Y3MzE2YjNhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '49/100'}];49.0;6.4;20,904;tt0110265;movie;24 Apr 2001;$418,961;Live Entertainment, October Films;;True;
483;King of the Hill;Drama;King of the Hill;1997–2010;TV-14;12 Jan 1997;16S min;Animation, Comedy, Drama;;Greg Daniels, Mike Judge;Mike Judge, Kathy Najimy, Pamela Adlon;A straight-laced propane salesman in Arlen, Texas tries to deal with the wacky antics of his family and friends, while also trying to keep his son in line.;English;United States;Won 2 Primetime Emmys. 13 wins & 56 nominations total;https://m.media-amazon.com/images/M/MV5BNzI5ODk5MTMtMDE4OC00ZWM5LTg0MzYtNTJmZTY3OWY3NzEzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}];;7.5;54,504;tt0118375;series;;;;;True;13.0
484;Lassie;Adventure|Children's;Lassie;1994;PG;22 Jul 1994;94 min;Family, Adventure;Daniel Petrie;Eric Knight, Matthew Jacobs, Gary Ross;Helen Slater, Tom Guiry, Jon Tenney;When a family of 4 moves from Baltimore to a farm in rural Virginia, they adopt an abandoned collie. The dog becomes the son's companion and protector, helping him adapt to rural life.;English;United States;1 win & 1 nomination;https://m.media-amazon.com/images/M/MV5BMGMyZjAzZGItY2ZkZi00Y2YwLTk4M2QtNTRmNWEzYjU1NDVlXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}];;5.8;6,413;tt0110305;movie;12 Mar 2002;$9,979,683;Paramount Pictures;;True;
485;Last Action Hero;Action|Comedy;Last Action Hero;1993;PG-13;18 Jun 1993;130 min;Action, Adventure, Comedy;John McTiernan;Zak Penn, Adam Leff, Shane Black;Arnold Schwarzenegger, F. Murray Abraham, Art Carney;With the help of a magic ticket, a young movie fan is transported into the fictional world of his favorite action movie character.;English;United States;1 win & 16 nominations;https://m.media-amazon.com/images/M/MV5BNjdhOGY1OTktYWJkZC00OGY5LWJhY2QtZmQzZDA2MzY5MmNmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '44/100'}];44.0;6.4;155,074;tt0107362;movie;07 Oct 1997;$50,016,394;Columbia Tristar, Columbia Pictures;;True;
486;Life with Mikey;Comedy;Life with Mikey;1993;PG;04 Jun 1993;91 min;Comedy, Family;James Lapine;Marc Lawrence;Michael J. Fox, Christina Vidal, Nathan Lane;A once-popular actor who now runs a talent agency specializing in child acts is trying to discover the next star. He gets more than he bargained for when he recruits a child pickpocket.;English;United States;2 wins & 2 nominations;https://m.media-amazon.com/images/M/MV5BYTY3YTcxODktYTBlZC00MzQ1LWE4ZDUtZDQwYTZlMDUzOWExXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '50/100'}];50.0;5.6;6,213;tt0107413;movie;08 Apr 2003;$12,440,858;;;True;
487;Lightning Jack;Comedy|Western;Lightning Jack;1994;PG-13;11 Mar 1994;98 min;Comedy, Western;Simon Wincer;Paul Hogan;Paul Hogan, Cuba Gooding Jr., Beverly D'Angelo;Lightning Jack Kane is an Australian outlaw in the wild west. During a bungled bank robbery he picks up mute Ben Doyle as a hostage. The two become good friends, with Jack teaching Ben how to rob banks, while they plan Jack's last...;English;United States, Australia;;https://m.media-amazon.com/images/M/MV5BODFhZGQyOTUtNGNlNS00NjJkLTk1OWQtODZkYmMzOGI2ZWIwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}];;5.5;7,016;tt0110353;movie;;$16,821,273;;;True;
488;M. Butterfly;Drama;M. Butterfly;1993;R;01 Oct 1993;101 min;Drama, Romance;David Cronenberg;David Henry Hwang;Jeremy Irons, John Lone, Barbara Sukowa;In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks.;English, Chinese, French, Italian;United States, Canada;1 win & 1 nomination;https://m.media-amazon.com/images/M/MV5BODhhMGEwOGEtNDJjMi00OWQ1LThlZjItNTk3Y2IzZThlNjdkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Metacritic', 'Value': '43/100'}];43.0;6.7;10,403;tt0107468;movie;;$1,498,795;;;True;
489;Made in America;Comedy;Made in America;1993;PG-13;28 May 1993;111 min;Comedy;Richard Benjamin;Marcia Brandwynne, Nadine Schiff, Holly Goldberg Sloan;Whoopi Goldberg, Ted Danson, Will Smith;A young black woman discovers that her father was a sperm donor, and if that weren't bad enough, he's white.;English, Japanese;United States, France;1 win & 1 nomination;https://m.media-amazon.com/images/M/MV5BYjhmYzdlMmQtOWVlOC00NDI0LWFiN2YtMGE0ZTc1ZDJhOGMzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '49/100'}];49.0;5.1;17,206;tt0107478;movie;06 Oct 1998;$44,942,695;;;True;
490;Malice;Thriller;Malice;1993;R;01 Oct 1993;107 min;Crime, Mystery, Thriller;Harold Becker;Aaron Sorkin, Jonas McCord, Scott Frank;Alec Baldwin, Nicole Kidman, Bill Pullman;"A tale about a happily married couple who would like to have children. Tracy teaches art, Andy's a college dean. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor.";English, French;Canada, United States;2 wins;https://m.media-amazon.com/images/M/MV5BYTA4NWFkOGItN2Q2NS00MDdlLTliMDYtZWEwNmU1MmVkMzQ4XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '52/100'}];52.0;6.4;25,996;tt0107497;movie;16 Jun 2015;$46,405,336;Columbia Pictures;;True;
492;Manhattan Murder Mystery;Comedy|Mystery;Manhattan Murder Mystery;1993;PG;18 Aug 1993;104 min;Comedy, Mystery;Woody Allen;Woody Allen, Marshall Brickman;Woody Allen, Diane Keaton, Jerry Adler;A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.;English;United States;Nominated for 1 BAFTA Award4 nominations total;https://m.media-amazon.com/images/M/MV5BMWM5MGZiZDAtMWE0Ny00MjY3LWJlOWItNjY4MmI4NDAyM2NhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '71/100'}];71.0;7.3;45,108;tt0107507;movie;15 Dec 1998;$11,330,911;Columbia Tristar;;True;
493;Menace II Society;Action|Crime|Drama;Menace II Society;1993;R;26 May 1993;97 min;Crime, Drama, Thriller;Albert Hughes, Allen Hughes;Allen Hughes, Albert Hughes, Tyger Williams;Tyrin Turner, Larenz Tate, June Kyoto Lu;A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.;English;United States;2 wins & 4 nominations;https://m.media-amazon.com/images/M/MV5BNGE3MGI0MzItNjJjNC00ZTUzLTlmZTctOGUyMDllMWM2OTcxXkEyXkFqcGdeQXVyMjQ1MjYzOTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '76/100'}];76.0;7.5;60,873;tt0107554;movie;03 Jul 2001;$27,912,072;;;True;
494;Executive Decision;Action|Thriller;Executive Decision;1996;R;15 Mar 1996;133 min;Action, Adventure, Thriller;Stuart Baird;Jim Thomas, John Thomas;Kurt Russell, Halle Berry, John Leguizamo;When terrorists seize control of an airliner, an intelligence analyst accompanies a commando unit for a midair boarding operation.;English, Arabic;United States;2 wins & 2 nominations;https://m.media-amazon.com/images/M/MV5BOTFiYzg1ZGUtNTZiOC00MWNmLWFiMmItZGNkOGU2NzE0MTJhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '62/100'}];62.0;6.5;59,177;tt0116253;movie;15 Aug 2000;$56,569,216;;;True;
496;What Happened Was...;Comedy|Drama|Romance;What Happened Was...;1994;R;09 Sep 1994;91 min;Comedy, Drama, Romance;Tom Noonan;Tom Noonan;Tom Noonan, Karen Sillas;Jackie and Michael are coworkers at a large law firm, who decide to meet at Jackie's for dinner one night. As this 'first date' plays out, the audience is guided through a mental minefield of disappointment.;English;United States;3 wins & 2 nominations;https://m.media-amazon.com/images/M/MV5BZDJiMGI5OGYtZGM0YS00Y2E0LWJlMDAtODIzNzRjNDk5NTBkXkEyXkFqcGdeQXVyMjQ0NzcxNjM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '71/100'}];71.0;7.3;1,885;tt0111689;movie;23 Mar 2017;;;;True;
